A bucket full of water.	Isang baldeng puno ng kumukulong tubig			Should I help?	Dapat ba akong tumulong?			He is the one who writes poetry for Hina.	Siya ang nagsusulat ng tula para kay Hina.
A bucket full of mucus at room temperature.	Isang baldeng puno ng uhog sa temperatura ng kuwarto.			Should I help?	Kailangan ko ba ang tumulong?			He is the one who will write the poem for Hina.	Siya ang magsusulat ng tula para kay Hina.
Don't dodge.	Huwag ka umiwas.			Must I help?	Dapat ba akong tumulong?			He ate breakfast.	Kumain siya ng agahan.
I promise I will take it seriously.	Pinapangako kong seseriyosohin ito.			Must I help?	Kailangan ko ba ang tumulong?			He is eating breakfast.	Kumakain siya ng agahan.
You don't have the capacity to be serious.	Wala kang kapasidad na maging seryoso.			Will I help?	Tutulong ba ako?			He will eat breakfast.	Kakain siya ng agahan.
I won't deny it.	Hindi ko itatanggi.			Will I help?	Ako ay tutulong ba?			He ate the breakfast.	Kinain niya ang agahan.
I threw my slippers into the river.	Binato ko sa ilog ang aking tsinelas.			From there, we can change the subject, the verb, or the object and write the variations.	Kasunod niyan, maari nating baguhin ang simuno, ang panghalip, o ang layon at isulat muli ang mga baryasyon.			He is eating the breakfast.	Kinakain niya ang agahan.
Practice will start soon.	Magsisimula na ang pagsasanay.			It's quite tedious though.	Nakakapagod nga lang siyang gawin.			He will eat the breakfast.	Kakainin niya ang agahan.
The coach is looking for you.	Hinahanap ka ng tagasanay.			But it's the only way to make more sentences other than brainstorming.	Subalit ito lang ang paraan upang makagawa ng marami pang mga pangungusap bukod sa pagbi-brainstorm.			The breakfast is eaten by him.	Ang agahan ay kinain niya.
Why are you hiding?	Bakit ka nagtatago?			It is tiring.	Nakakapagod.			The breakfast is being eaten by him.	Ang agahan ay kinakain niya.
Amazing.	Kahanga-hanga.			I want to watch anime.	Gusto ko manood ng anime.			The breakfast will be eaten by him.	Ang agahan ay kakainin niya.
I can feel them watching me swim.	Nararamdaman kong pinapanood nila akong lumangoy.			I am tired.	Pagod ako.			He ate lunch.	Kumain siya ng tanghalian.
I have not experienced that yet.	Hindi ko pa nararanasan iyan.			Do not sleep yet.	Huwag ka munang matulog.			He is eating lunch.	Kumakain siya ng tanghalian.
I respect your decision.	Rinerespeto ko ang desisyon mo.			I fell asleep.	Nakatulog ako.			He will eat lunch.	Kakain siya ng tanghalian.
It's better to be loved than hated.	Mas magandang mahalin kaysa kasuklaman.			I saw a snake.	Nakakita ako ng ahas.			He ate the lunch.	Kinain niya ang tanghalian.
I want peace and quiet.	Gusto ko ng kapayapaan at katahimikan.			I saw a snake earlier.	Nakakita ako ng ahas kanina.			He is eating the lunch.	Kinakain niya ang tanghalian.
I want to be left alone.	Gusto kong mapag-isa.			I saw a snake yesterday.	Nakakita ako ng ahas kahapon.			He will eat the lunch.	Kakainin niya ang tanghalian.
That's the reason why you don't have friends.	Iyan ang rason kung bakit wala kang kaibigan.			Your bag is open.	Bukas ang iyong bag.			The lunch is eaten by him.	Ang tanghalian ay kinain niya.
I don't want friends.	Ayaw ko ng kaibigan.			Your shoes are new.	Bago ang iyong sapatos.			The lunch is being eaten by him.	Ang tanghalian ay kinakain niya.
I will live single and non-married.	Mabubuhay ako ng mag-isa at hindi kasal.			I already talked to him/her.	Nakausap ko na siya.			The lunch will be eaten by him.	Ang tanghalian ay kakainin niya.
You suddenly got up and ran.	Bigla ka na lang tumayo at tumakbo.			I never expected that you are RCMF.	Hindi ko inaasahang ikaw pala si RCMF. 			He gave me a light.	Binigyan niya ako ng ilaw.
She is short and slender.	Ang babae ay maliit at payat.			Excellent.	Mahusay.			He is giving me a light.	Binibigyan niya ako ng ilaw.
That person's skin is smooth.	Ang kaniyang balat ay makinis.			Thank you very much for fixing sentences.	Maraming salamat sa pag-ayos ng mga pangungusap.			He will give me a light.	Bibigyan niya ako ng ilaw.
That person's skin is pale.	Ang kaniyang balat ay maputla.			Thank you very much also for writing.	Maraming salamat din sa pagsusulat.			The light is given by him to me.	Ang ilaw ay binigay niya sa akin.
That person's smile is bright.	Makinang ang kaniyang ngiti.			You are welcome.	Walang anuman.			The light is being given by him to me.	Ang ilaw ay binibigay niya sa akin.
I will believe you if you tell me this girl is an angel.	Maninwala ako kapag sinabi mong anghel ang babaeng iyan.			You bet.	Walang anuman.			The light will be given by him to me.	Ang ilaw ay ibibigay niya sa akin.
People who always smile are scarier.	Mas nakakatakot ang mga taong palaging nakangiti.			No worries.	Walang anuman.			The light is given by him.	Ang ilaw ay binigay niya.
I am that person's lover.	Ako ang kaniyang kasintahan.			Sure thing.	Walang anuman.			The light is being given by him.	Ang ilaw ay binibigay niya.
She is a good girl.	Siya ay mabait na babae.			You're welcome.	Walang anuman.			The light will be given by him.	Ang ilaw ay ibibigay niya.
I admire you.	Hinahangaan kita.			You are welcome.	Walang anuman.			Give me a clue.	Bigyan mo ako ng palatandaan.
You are lying.	Nagsisinungaling ka.			Actually, I need two thousand more by the end of next week.	Sa totoo lang, kailangan ko ng dalawang libo pa sa katapusan ng susunod na linggo.			You gave me a clue.	Binigyan mo ako ng palatandaan.
It's surprising that they have no problem with me being here.	Nakakagulat na wala silang problema na narito ako.			I can start fixing sentences.	Pwede na akong magsimulang mag-ayos ng mga pangungusap.			You are giving me a clue.	Binibigyan mo ako ng palatandaan.
You have helped me a lot.	Marami kang naitulong sa akin.			And if you observe that nothing is arriving here, can you please write instead at the mean time?	At kung pansin mong walang dumarating dito, pwede bang sa halip ay magsulat ka na lang muna?			You will give me a clue.	Bibigyan mo ako ng palantandaan.
You are reliable.	Ikaw ay maaasahan.			Quality is important, but as a student, I need to make sure that I complete what is being asked.	Importante ang kalidad, kaso bilang estudyante, kailangan kong masigurado na makukumpleto ko ang pinapagawa.			He gave a clue.	Nagbigay siya ng palatandaan.
Teach me how to do the front crawl.	Turuan mo ako kung paano gawin ang front crawl.			I guess.	Siguro.			He gives clues.	Nagbibigay siya ng palatandaan.
In the next life.	Sa susunod na buhay.			I have nothing to do anyway.	Wala rin naman akong ginagawa.			He will give a clue.	Magbibigay siya ng palatandaan.
I am sorry about what that boy said.	Paumanhin sa nasabi ng lalakeng iyon.			It's hard to choose a context.	Mahirap pumili ng konteksto.			Did you give me a clue?	Binigyan mo ba ako ng palatandaan?
You get nervous if you are not swimming alone.	Kinakabahan ka kapag hindi ka lumalangoy mag-isa.			Maybe we can try everything.	Siguro pwede nating subukan ang lahat.			Are you giving me a clue?	Binibigyan mo ba ako ng palatandaan?
You have good hearing.	Maganda ang pandinig mo.			It is actually okay to copy from novels or books.	Pwede ngang kumuha mula sa mga nobela o mga libro.			Will you give me a clue?	Bibigyan mo ba ako ng palantandaan?
Communicate my love.	Ipahayag ang aking pagmamahal.			I have a lot here.	Marami ako dito.			Did he give a clue?	Nagbigay ba siya ng palatandaan?
You look exhausted.	Mukhang napagod ka.			Or from anything.	O mula sa kahit ano.			Does he give clues?	Nagbibigay ba siya ng palatandaan?
If my secret is revealed.	Kapag nabunyag ang aking sikreto.			Didn't the 714th repeat?	Hindi pa ba umulit ang ika-714?			Will he give a clue?	Magbibigay ba siya ng palatandaan?
Are you still here?	Nandito ka pa ba?			Right, it still hasn't.	Ah, hindi pa.			Give me a headache.	Bigyan mo ako ng sakit ng ulo.
I am still here.	Nandito pa ako.			Why did you go so soon?	Bakit ka umalis nang sobrang aga?			You gave me a headache.	Binigyan mo ako ng sakit ng ulo.
Looks like you enjoyed in the pool.	Mukhang nagsaya ka sa languyan.			Why are you so early this morning?	Bakit ang aga mo ngayong umaga?			You are giving me a headache.	Binibigyan mo ako ng sakit ng ulo.
I can't bear to look anymore.	Hindi ko na kayang tingnan.			Should I start with the book excerpts now?	Magsisimula na ba ako sa mga linya mula sa mga libro?			You will give me a headache.	Bibigyan mo ako ng sakit ng ulo.
One hour has passed.	Nakalipas na ang isang oras.			I think you won't.	Sa tingin ko hindi.			He gave a headache.	Nagbigay siya ng sakit ng ulo.
You are good at swimming.	Magaling ka lumangoy.			Haha, if difficult, you can simplify the sentences.	Haha, kung mahirap, pwede mong gawing simple ang mga pangungusap.			He gives headaches.	Nagbibigay siya ng sakit ng ulo.
You have no ability to teach swimming.	Wala kang abilidad na magturo ng paglangoy.			I am interested in the books that will be put here.	Interesado ako sa mga librong mailalagay rito.			He will give a headache.	Magbibigay siya ng sakit ng ulo.
I can't ignore the younger student.	Hindi ko kayang hindi pansinin ang nakababatang estudyante.			Will I correctly guess what they are?	Mahulaan ko kaya nang tama kung ano sila?			Did you give me a headache?	Binigyan mo ba ako ng sakit ng ulo?
Don't overthink things.	Huwag mong masyadong isipin ang mga bagay-bagay.			I picked a different genre.	Pumili ako ng ibang genre.			Are you giving me a headache?	Binibigyan mo ba ako ng sakit ng ulo?
We only have a limited time in this world.	Kaunti lamang ang oras natin sa mundo.			I picked a different genre.	Pumili ako ng ibang dyanra.			Will you give me a headache?	Bibigyan mo ba ako ng sakit ng ulo?
Don't yell my name.	Huwag mo isigaw ang pangalan ko.			Try Friedrich Nietzsche, just kidding.	Subukan mo si Friedrich Nietzsche, biro lang.			Did he give a headache?	Nagbigay ba siya ng sakit ng ulo?
Can we talk for a bit?	Puwede ba tayo mag-usap ng sandali?			Their teacher was making them memorize a poem.	Pinakabisa sila ng kanilang guro ng isang tula.			Does he give headaches?	Nagbibigay ba siya ng sakit ng ulo?
You look like you would enjoy scuba diving.	Mukhang masisiyahan kang mag scuba diving.			You told me to pick simple sentences.	Sinabihan mo akong pumili ng mga simpleng pangungusap.			Will he give a headache?	Magbibigay ba siya ng sakit ng ulo?
Hide your toy.	Itago mo ang laruan mo.			Haha.	Haha.			I am the one who was called.	Ako ang natawag.
Maybe I should look for a job.	Dapat siguro ay maghanap ako ng trabaho.			He couldn't draw.	Hindi siya makaguhit.			I am the one who was called.	Ako ang tinawag.
Why are you all startled?	Bakit kayo nagulantang?			He couldn't draw.	Hindi siya marunong gumuhit.			I am the one who is being called.	Ako ang tinatawag.
Don't you hate working?	Hindi ba't ayaw mo magtrabaho?			The bell rang.	Tumunog ang kampana.			I am the one who will be called.	Ako ang tatawagin.
You laugh at people who have it.	Pinagtatawanan mo ang mga taong mayroon nito.			The bell rang.	Tumunog ang kampanilya.			I am the girl who was called.	Ako ang natawag na babae.
I have to change myself.	Kailangan ko baguhin ang sarili ko.			The bell rang again.	Tumunog ulit ang kampana.			I am the girl who was called.	Ako ang tinawag na babae.
Many games are coming out this month.	Maraming lalabas na laro ngayong buwan.			The bell rang again.	Tumumog ulit ang kampanilya.			I am the girl who is being called.	Ako ang tinatawag na babae.
How much allowance are your parents giving you?	Magkano ang binibigay na allowance ng magulang mo?			We need more people.	Kailangan natin ng marami pang mga tao.			I am the girl who will be called.	Ako ang tatawagin na babae.
Good opportunity.	Magandang pagkakataon.			Sentences in books are long.	Ang mga pangungusap sa mga libro ay mahahaba.			I am the one who was called by him by him.	Ako ang natawag niya.
This is an important experience so that you can learn.	Importanteng karanasan ito para matuto ka.			Sentences in books are long.	Ang mga pangungusap sa mga nobela ay mahahaba.			I am the one who was called by him by him.	Ako ang tinawag niya.
You think life is easy.	Sa tingin mo ay madali ang buhay.			Absolutely not.	Siguradong hindi.			I am the one who is being called by him.	Ako ang tinatawag niya.
I will recommend you to the hardest job I know of.	Irerekomenda kita sa pinakamahirap na trabahong alam ko.			Certainly not.	Siguradong hindi.			I am the one who will be called by him.	Ako ang tatawagin niya.
I can be a cashier at a store.	Puwede akong maging kahera sa tindahan.			Are you sure?	Sigurado ka ba?			I am the girl who was called by him.	Ako ang natawag niyang babae.
The job looks easy.	Mukhang madali ang trabaho.			Are we almost there?	Malapit na ba tayo?			I am the girl who was called by him.	Ako ang tinawag niyang babae.
There is always a shortage of workers.	Palaging mayroong kakulangan ng trabahador.			As soon as possible.	Sa madaling panahon.			I am the girl who is being called by him.	Ako ang tinatawag niyang babae.
What has that person been through?	Ano na ba ang pinagdaanan niya?			Believe me.	Maniwala ka sa akin.			I am the girl who will be called by him.	Ako ang tatawagin niyang babae.
This person has had a lot of peculiar experiences for a professor.	Marami siyang kakaibang karanasan para sa isang propesor.			Do it!	Gawin mo!			I was called.	Tinawag ako.
It is my habit to walk around while resting.	Kaugalian kong mamasyal habang nagpapahinga.			Call me tomorrow.	Tawagan mo ako bukas.			I am being called.	Tinatawag ako.
What will you do if you can travel into the future?	Ano ang gagawin mo kung makakapunta ka sa hinaharap?			Can you speak slowly?	Pwede ka bang magsalita ng dahan-dahan?			I will be called.	Tatawagin ako.
I turned off the lights in the room.	Pinatay ko ang ilaw sa kwarto.			Come with me.	Sumama ka sa akin.			He called me.	Tinawag niya ako.
I fell asleep.	Nakatulog ako.			Congratulations!	Binabati kita!			He is calling me.	Tinatawag niya ako.
The kids from other classrooms are also standing in the hallway.	Ang mga bata sa ibang silid-aralan ay nakatayo din sa (pasilyo).			Do it right!	Gawin mo iyan nang tama.			He will call me.	Tatawagin niya ako.
